Timestamp;Natural gas;Steam to carbon;Steam flow to primary reformer;Steam flow to secondary reformer;HTS inlet temperature;HTS outlet temperature;HTS temperature 1;HTS temperature 2;HTS temperature 3;HTS temperature 4;CO concentration at HTS outlet;LTS inlet temperature;LTS outlet temperature;LTS temperature 1;;LTS temperature 3;LTS temperature 4;LTS temperature 5;CO concentration at LTS outlet
14.12.2022 23:00;74475,500;2,783;167438,700;2112,539;628,810;688,549;638,366;655,212;675,900;686,055;;483,711;509,662;485,325;493,619;503,544;507,253;508,615;
14.12.2022 23:10;74430,290;2,789;167668,600;98,872;628,769;688,085;638,478;655,081;675,788;685,605;;484,374;507,404;484,560;491,791;501,077;504,634;506,120;
14.12.2022 23:20;74897,130;2,761;167059,200;4502,223;628,728;687,776;639,078;655,719;676,973;686,860;;486,572;506,879;486,473;493,526;502,534;505,345;506,139;
14.12.2022 23:30;74562,620;2,776;167176,900;5062,057;628,775;688,264;640,129;656,986;678,144;688,423;;486,273;508,890;487,036;494,703;504,188;507,313;508,177;
14.12.2022 23:40;74163,870;2,808;168228,500;5064,719;628,707;688,267;641,051;657,711;677,703;688,492;;485,159;509,376;486,100;493,913;503,566;506,996;508,316;
14.12.2022 23:50;74399,490;2,794;167905,100;3913,382;628,665;687,780;641,393;657,929;676,335;687,504;;486,315;508,287;486,440;493,726;502,985;506,118;507,245;
15.12.2022 00:00;74571,310;2,782;167571,800;306,822;628,659;687,206;641,747;658,150;675,229;686,698;;488,234;508,591;488,014;495,257;504,378;507,020;507,853;
15.12.2022 00:10;74516,200;2,772;166883,200;0,621;628,645;687,247;642,180;658,851;675,395;687,243;;487,434;510,217;488,598;496,911;506,424;509,100;509,727;
15.12.2022 00:20;74456,140;2,757;165844,800;19,759;628,592;687,818;642,246;659,042;675,296;687,278;;484,961;510,726;486,759;495,317;505,319;508,673;509,811;
15.12.2022 00:30;74377,930;2,788;167539,900;79,036;628,752;688,266;641,913;658,514;674,745;687,108;;485,854;509,084;486,116;493,635;503,108;506,579;507,942;
15.12.2022 00:40;74550,520;2,774;167061,400;796,146;628,718;688,237;641,308;657,959;674,142;686,427;;486,915;508,575;487,244;494,637;503,914;506,889;507,781;
15.12.2022 00:50;74537,430;2,773;166985,500;1422,641;628,756;688,372;640,906;657,544;673,603;685,979;;487,039;509,642;487,711;495,570;505,000;507,918;508,782;
15.12.2022 01:00;74448,880;2,761;166023,000;1265,187;628,678;688,008;640,850;657,318;673,276;685,538;;486,358;509,978;487,401;495,426;504,966;508,050;509,064;
15.12.2022 01:10;74548,540;2,777;167234,100;1264,879;628,764;687,966;640,924;657,402;673,513;685,818;;486,450;509,679;486,972;494,670;504,149;507,381;508,572;
15.12.2022 01:20;74421,930;2,780;167126,300;32,729;628,784;688,108;641,053;657,540;673,632;685,992;;486,811;509,384;487,379;495,087;504,510;507,501;508,459;
15.12.2022 01:30;74346,910;2,787;167388,100;810,421;628,708;687,818;641,210;657,529;673,367;685,631;;486,815;509,644;487,471;495,278;504,696;507,687;508,688;
15.12.2022 01:40;74273,100;2,787;167231,900;3190,110;628,734;687,494;641,481;657,870;673,621;685,892;;486,870;509,597;487,423;495,231;504,704;507,688;508,636;
15.12.2022 01:50;74289,380;2,797;167822,600;4261,708;628,725;687,535;641,800;658,285;673,658;686,072;;487,269;509,676;487,640;495,499;504,880;507,812;508,756;
15.12.2022 02:00;74446,680;2,783;167369,400;2319,647;628,722;687,606;642,127;658,830;673,628;686,206;;486,993;509,907;487,663;495,672;505,137;508,076;509,003;
15.12.2022 02:10;74457,900;2,771;166645,600;114,276;628,694;687,594;642,246;659,126;673,604;686,231;;486,578;509,875;487,363;495,261;504,786;507,873;508,912;
15.12.2022 02:20;74464,720;2,782;167335,300;2120,701;628,663;687,522;642,449;659,183;673,625;686,313;;486,872;509,562;487,307;495,041;504,421;507,438;508,507;
15.12.2022 02:30;74566,690;2,777;167248,400;4836,293;628,697;687,536;642,591;659,430;673,932;686,609;;487,454;509,561;487,805;495,560;504,904;507,794;508,651;
15.12.2022 02:40;74329,860;2,790;167501,400;5024,008;628,723;687,747;642,566;659,449;673,898;686,747;;487,167;510,153;487,912;495,932;505,376;508,335;509,251;
15.12.2022 02:50;74522,250;2,771;166838,100;4603,313;628,693;687,859;642,100;659,087;673,293;686,181;;486,448;510,224;487,349;495,394;504,979;508,156;509,216;
15.12.2022 03:00;74445,250;2,776;166955,800;3609,551;628,717;688,078;641,694;658,886;672,964;685,903;;486,408;509,696;487,008;494,817;504,325;507,494;508,610;
15.12.2022 03:10;74326,230;2,793;167723,600;4539,073;628,708;688,166;641,361;658,518;672,577;685,517;;486,586;509,431;487,093;494,832;504,252;507,349;508,387;
15.12.2022 03:20;74487,490;2,776;167018,500;4826,173;628,702;687,940;641,177;658,211;672,507;685,316;;486,775;509,428;487,341;495,089;504,540;507,520;508,498;
15.12.2022 03:30;74097,100;2,805;167882,000;3316,302;628,702;688,081;640,995;657,863;672,642;685,415;;486,770;509,695;487,519;495,314;504,774;507,791;508,812;
15.12.2022 03:40;74358,570;2,792;167696,100;2351,305;628,731;688,168;640,832;657,671;672,937;685,609;;486,487;509,799;487,231;495,127;504,699;507,841;508,860;
15.12.2022 03:50;74958,070;2,750;166494,900;4109,875;628,752;688,283;640,672;657,492;673,156;685,651;;486,273;509,583;486,910;494,715;504,197;507,440;508,560;
15.12.2022 04:00;74294,660;2,790;167446,400;3966,853;628,758;688,304;640,611;657,377;673,231;685,624;;486,122;509,276;486,861;494,583;503,966;507,121;508,223;
15.12.2022 04:10;74713,650;2,768;167073,500;4346,804;628,783;688,186;640,621;657,321;673,405;685,736;;486,457;509,158;486,950;494,593;503,963;507,093;508,150;
15.12.2022 04:20;74193,570;2,805;168115,200;2514,336;628,723;688,201;640,763;657,419;673,689;685,867;;486,579;509,292;487,211;494,868;504,289;507,331;508,358;
15.12.2022 04:30;74445,800;2,775;166909,600;3794,472;628,752;688,208;640,997;657,726;674,203;686,344;;486,429;509,530;487,210;494,997;504,465;507,594;508,607;
15.12.2022 04:40;74313,470;2,794;167696,100;4823,797;628,757;688,273;641,287;657,988;674,520;686,693;;486,159;509,600;486,926;494,766;504,246;507,464;508,556;
15.12.2022 04:50;74478,690;2,781;167291,300;4139,179;628,753;688,145;641,715;658,422;674,809;687,049;;486,266;509,261;486,752;494,475;503,917;507,129;508,217;
15.12.2022 05:00;74385,850;2,790;167637,800;2360,974;628,785;688,229;642,068;658,795;675,137;687,462;;486,484;509,183;486,967;494,590;504,005;507,140;508,184;
15.12.2022 05:10;74431,280;2,788;167614,700;4721,596;628,746;688,258;642,393;659,098;675,349;687,705;;486,513;509,393;487,112;494,908;504,358;507,436;508,400;
15.12.2022 05:20;74332,610;2,787;167338,600;4359,366;628,780;688,299;642,649;659,321;675,478;687,861;;486,175;509,507;486,940;494,757;504,210;507,416;508,544;
15.12.2022 05:30;74365,500;2,785;167279,200;3157,440;628,744;688,282;642,695;659,416;675,267;687,765;;486,289;509,298;486,880;494,543;504,004;507,222;508,277;
15.12.2022 05:40;74396,410;2,781;167109,800;888,568;628,724;688,286;642,252;659,387;674,656;687,261;;486,349;509,292;487,032;494,645;504,090;507,253;508,287;
15.12.2022 05:50;74574,940;2,768;166739,100;1890,977;628,757;688,396;642,122;659,340;674,194;686,944;;486,364;509,455;486,931;494,718;504,207;507,405;508,452;
15.12.2022 06:00;74162,330;2,790;167132,900;2277,418;628,723;688,353;642,186;659,337;673,942;686,775;;485,814;509,293;486,678;494,433;503,908;507,174;508,312;
15.12.2022 06:10;74514,660;2,780;167336,400;5041,454;628,764;688,260;642,166;659,225;673,812;686,760;;486,098;509,072;486,578;494,224;503,642;506,882;507,989;
15.12.2022 06:20;74534,350;2,775;167097,700;5060,165;628,683;688,097;642,076;659,012;673,712;686,541;;486,604;508,954;486,971;494,504;503,820;506,900;507,952;
15.12.2022 06:30;74644,570;2,778;167516,800;2368,641;628,752;688,201;642,015;658,895;673,952;686,731;;486,785;509,319;487,366;495,048;504,451;507,444;508,399;
15.12.2022 06:40;74458,450;2,770;166587,300;5017,452;628,761;688,256;641,828;658,677;673,954;686,716;;486,075;509,727;486,937;494,896;504,472;507,645;508,749;
15.12.2022 06:50;74332,390;2,795;167803,900;2166,065;628,779;688,196;641,633;658,476;673,906;686,529;;485,956;509,258;486,550;494,273;503,774;507,037;508,217;
15.12.2022 07:00;74336,460;2,790;167534,400;4895,297;628,758;688,376;641,382;658,128;673,838;686,413;;486,178;508,949;486,644;494,216;503,664;506,839;507,934;
15.12.2022 07:10;74489,580;2,784;167537,700;4903,580;628,803;688,457;641,066;657,769;673,544;686,112;;486,385;509,034;486,879;494,543;503,901;507,016;508,057;
15.12.2022 07:20;74676,250;2,766;166872,200;3783,758;628,782;688,321;640,858;657,485;673,435;685,836;;486,361;509,161;486,896;494,624;504,066;507,148;508,175;
15.12.2022 07:30;74331,070;2,797;167916,100;5055,039;628,796;688,372;640,747;657,320;673,534;685,942;;486,370;509,252;486,859;494,609;504,039;507,236;508,284;
15.12.2022 07:40;74616,300;2,774;167223,100;4712,477;628,799;688,395;640,752;657,301;673,753;685,979;;486,324;509,293;486,833;494,499;503,974;507,160;508,228;
15.12.2022 07:50;74320,840;2,793;167673,000;2534,532;628,779;688,374;640,927;657,422;674,040;686,264;;486,358;509,260;486,757;494,387;503,851;507,128;508,255;
15.12.2022 08:00;74702,650;2,755;166230,900;4732,189;628,748;688,257;641,390;657,834;674,489;686,647;;486,491;509,198;487,087;494,754;504,150;507,258;508,240;
15.12.2022 08:10;74726,190;2,762;166736,900;5068,514;628,801;688,365;641,718;658,245;675,030;687,184;;486,083;509,452;486,927;494,745;504,247;507,427;508,505;
15.12.2022 08:20;74338,770;2,798;168004,100;4765,651;628,799;688,392;642,008;658,467;675,205;687,390;;485,884;509,300;486,492;494,284;503,807;507,106;508,261;
15.12.2022 08:30;74641,270;2,759;166357,400;5092,340;628,749;688,213;642,267;658,879;675,170;687,375;;486,027;508,871;486,440;494,032;503,511;506,775;507,836;
15.12.2022 08:40;74201,490;2,782;166746,800;5094,980;628,697;688,210;642,391;659,152;674,920;687,141;;486,791;508,908;487,073;494,493;503,834;506,933;507,879;
15.12.2022 08:50;74505,860;2,766;166453,100;5089,161;628,721;688,291;642,834;659,881;675,183;687,537;;486,620;509,543;487,358;495,083;504,570;507,693;508,608;
15.12.2022 09:00;74327,110;2,792;167658,700;5105,188;628,770;688,627;643,390;660,534;675,791;688,412;;485,779;509,832;486,880;494,812;504,464;507,747;508,856;
15.12.2022 09:10;74662,500;2,773;167259,400;5120,973;628,753;688,635;643,777;660,730;675,805;688,488;;485,081;509,281;485,871;493,653;503,279;506,812;508,152;
15.12.2022 09:20;74396,410;2,785;167370,500;5068,976;628,738;688,452;644,038;660,838;675,969;688,786;;486,056;508,363;486,166;493,367;502,623;506,041;507,300;
15.12.2022 09:30;74708,370;2,765;166846,900;5120,126;628,757;688,519;644,370;661,218;676,521;689,247;;487,154;508,727;487,392;494,862;504,129;507,071;507,896;
15.12.2022 09:40;74579,230;2,771;166934,900;5126,638;628,772;688,831;644,571;661,558;676,916;689,759;;486,823;509,935;487,640;495,498;505,079;508,176;509,121;
15.12.2022 09:50;74405,210;2,797;168126,200;5153,489;628,773;688,741;644,062;661,104;675,720;688,511;;486,002;510,118;486,945;494,805;504,457;507,808;508,990;
15.12.2022 10:00;74175,310;2,809;168594,800;5135,812;628,826;688,696;642,589;660,382;674,771;687,518;3,470;486,248;509,443;486,607;494,173;503,807;507,397;508,576;0,720
15.12.2022 10:10;74611,680;2,796;168822,500;5138,188;628,868;688,702;641,014;658,768;672,595;684,969;;486,663;509,183;487,512;495,148;504,594;507,566;508,421;
15.12.2022 10:20;74658,870;2,758;166632,400;5116,969;628,804;688,701;640,169;658,338;671,752;684,029;;485,818;509,897;486,857;494,743;504,500;507,813;508,949;
15.12.2022 10:30;74227,670;2,786;167362,800;5138,925;628,763;688,843;639,532;657,930;671,113;683,433;;485,804;509,243;486,416;493,992;503,580;507,070;508,258;
15.12.2022 10:40;74500,470;2,754;166036,200;5256,823;628,724;688,609;639,202;657,360;670,906;682,891;;486,367;508,805;487,049;494,537;503,929;506,959;507,905;
15.12.2022 10:50;74548,760;2,750;165916,300;5293,387;628,775;688,529;639,078;656,837;671,479;683,306;;486,297;509,445;487,111;494,758;504,237;507,345;508,389;
15.12.2022 11:00;74660,190;2,787;168394,600;5274,247;628,940;688,783;639,018;656,357;672,592;684,303;;486,325;509,609;487,043;494,653;504,137;507,359;508,493;
15.12.2022 11:10;74611,240;2,782;167961,200;5284,807;628,968;688,986;638,809;655,652;674,308;685,853;;485,952;509,586;486,603;494,299;503,974;507,450;508,657;
15.12.2022 11:20;74309,950;2,782;167293,500;5267,867;628,905;689,031;638,971;655,232;675,465;686,648;;485,941;509,063;486,541;494,171;503,680;507,079;508,190;
15.12.2022 11:30;74610,470;2,759;166548,800;5243,381;628,936;689,015;638,326;654,238;675,895;686,490;;486,165;509,048;486,964;494,468;503,943;507,049;508,072;
15.12.2022 11:40;74466,700;2,785;167830,300;5254,744;629,021;689,260;637,741;653,567;676,755;686,986;;486,218;509,491;486,831;494,454;503,995;507,352;508,524;
15.12.2022 11:50;74651,610;2,760;166700,600;5252,786;628,855;688,918;637,665;653,530;677,472;687,170;;485,784;509,233;486,694;494,464;504,130;507,410;508,416;
15.12.2022 12:00;74408,620;2,773;166952,500;5225,594;628,948;688,884;638,436;653,937;677,932;687,654;;486,273;509,055;487,145;494,707;504,106;507,181;508,162;
15.12.2022 12:10;74625,320;2,766;167049,300;5247,572;628,928;688,773;639,753;655,222;678,957;689,016;;486,304;509,608;487,048;494,658;504,166;507,433;508,578;
15.12.2022 12:20;74646,770;2,782;168017,300;5215,375;628,987;688,972;639,972;655,667;679,518;689,482;;486,356;509,542;486,924;494,505;504,166;507,534;508,647;
15.12.2022 12:30;74442,280;2,794;168311,000;5214,506;629,042;689,227;639,286;655,086;679,060;688,808;;486,336;509,532;487,033;494,685;504,226;507,567;508,667;
15.12.2022 12:40;74384,750;2,788;167838,000;5191,230;628,992;688,986;639,235;654,986;679,085;688,536;;485,773;509,426;486,693;494,353;503,928;507,306;508,410;
15.12.2022 12:50;74315,230;2,759;165928,400;5205,464;628,898;688,830;640,019;655,593;679,846;689,347;;485,394;509,135;486,212;493,766;503,301;506,769;507,989;
15.12.2022 13:00;74390,800;2,809;169095,300;5204,760;629,045;688,780;639,966;655,355;679,426;688,873;;486,332;508,650;486,426;493,796;503,068;506,333;507,534;
15.12.2022 13:10;74403,780;2,789;167940,300;5187,413;628,904;688,403;639,412;655,253;679,232;688,467;;486,151;508,809;486,811;494,435;503,989;507,195;508,038;
15.12.2022 13:20;74454,930;2,786;167824,800;5204,133;629,006;688,729;639,083;655,046;678,922;688,145;;486,459;509,249;487,156;494,792;504,231;507,443;508,396;
15.12.2022 13:30;74424,790;2,759;166138,500;5135,141;628,956;688,779;639,097;655,141;679,057;688,305;;485,713;509,525;486,757;494,507;504,163;507,443;508,559;
15.12.2022 13:40;74579,450;2,767;166953,600;0,000;628,960;688,919;638,983;655,206;678,188;687,800;;486,074;509,178;486,661;494,148;503,675;506,987;508,117;
15.12.2022 13:50;74541,390;2,772;167195,600;0,000;628,943;688,756;638,552;654,674;677,212;686,905;;486,724;509,070;487,298;494,722;504,118;507,201;508,118;
15.12.2022 14:00;74399,380;2,793;168127,300;0,000;628,949;688,621;638,451;654,671;677,233;687,031;;486,843;509,725;487,388;495,033;504,650;507,864;508,871;
15.12.2022 14:10;74360,330;2,770;166665,400;0,000;628,855;688,575;638,424;654,809;677,377;687,051;;486,140;509,827;487,120;494,980;504,712;507,996;509,044;
15.12.2022 14:20;74696,270;2,755;166514,700;0,000;628,913;688,856;638,511;654,728;677,442;687,068;;486,339;509,589;487,140;494,830;504,335;507,524;508,611;
15.12.2022 14:30;74727,070;2,768;167355,100;0,000;628,956;688,892;638,465;654,673;677,660;687,323;;486,413;509,726;486,967;494,539;504,137;507,501;508,639;
15.12.2022 14:40;74313,910;2,773;166749,000;0,000;628,857;688,662;638,794;655,188;678,103;687,704;;486,212;509,368;487,055;494,757;504,511;507,744;508,683;
15.12.2022 14:50;74454,710;2,777;167277,000;0,000;628,937;688,791;638,906;654,927;677,868;687,568;;486,939;509,543;487,543;495,138;504,636;507,710;508,687;
15.12.2022 15:00;74652,930;2,760;166722,600;0,000;628,922;688,681;639,002;655,066;678,072;687,777;;486,130;510,010;487,092;495,002;504,706;507,986;509,064;
15.12.2022 15:10;74644,570;2,761;166788,600;0,000;628,932;688,792;638,840;654,796;678,007;687,568;;486,132;509,530;486,849;494,497;504,095;507,384;508,504;
15.12.2022 15:20;74446,350;2,777;167264,900;0,000;628,968;688,777;638,486;654,465;677,789;687,164;;486,546;509,334;487,183;494,789;504,274;507,482;508,458;
15.12.2022 15:30;74732,460;2,770;167490,400;0,000;628,969;688,776;638,287;654,221;677,578;687,081;;486,659;509,710;487,269;494,840;504,364;507,665;508,789;
15.12.2022 15:40;74462,520;2,776;167291,300;0,000;628,899;688,588;638,185;654,298;677,520;686,844;;486,383;509,642;487,186;494,998;504,654;507,859;508,826;
15.12.2022 15:50;74499,040;2,793;168353,900;0,000;629,005;688,634;638,165;654,195;677,174;686,538;;486,682;509,609;487,305;494,996;504,589;507,726;508,754;
15.12.2022 16:00;74436,230;2,762;166379,400;0,000;628,878;688,431;637,979;654,093;676,844;686,196;;486,219;509,630;487,058;494,905;504,614;507,793;508,768;
15.12.2022 16:10;74437,660;2,769;166785,300;0,000;628,942;688,580;637,896;653,835;676,532;685,957;;486,763;509,426;487,425;494,933;504,394;507,490;508,498;
15.12.2022 16:20;74211,280;2,801;168225,200;0,000;628,977;688,760;638,049;653,890;676,831;686,467;;486,784;509,989;487,445;495,158;504,708;507,922;509,024;
15.12.2022 16:30;74283,770;2,771;166548,800;0,000;628,821;688,530;638,505;654,175;677,444;686,893;;485,936;509,860;487,018;494,916;504,646;507,873;508,927;
15.12.2022 16:40;74615,860;2,769;167213,200;0,000;628,898;688,439;639,044;654,240;677,745;687,201;;486,647;509,417;487,155;494,703;504,184;507,322;508,363;
15.12.2022 16:50;74483,200;2,789;168091,000;0,000;628,951;688,388;639,391;654,219;677,976;687,528;;487,094;509,663;487,603;495,243;504,719;507,814;508,756;
15.12.2022 17:00;74459,880;2,762;166382,700;0,000;628,830;688,354;640,167;654,345;678,222;688,001;;486,440;509,979;487,413;495,328;505,129;508,324;509,179;
15.12.2022 17:10;74454,820;2,759;166211,100;0,000;628,908;688,449;641,179;654,346;678,415;688,654;;486,318;509,789;487,154;494,906;504,558;507,767;508,811;
15.12.2022 17:20;74234,600;2,799;168126,200;0,000;628,976;688,737;641,732;654,495;679,151;689,703;;486,376;509,703;486,819;494,361;504,078;507,522;508,689;
15.12.2022 17:30;74565,590;2,751;165996,600;0,000;628,881;688,413;642,170;654,289;679,133;689,651;;486,585;509,215;487,301;494,966;504,485;507,463;508,349;
15.12.2022 17:40;74681,970;2,750;166191,300;0,000;628,852;688,151;642,600;654,209;679,460;689,953;;486,732;509,496;487,519;495,221;504,706;507,700;508,545;
15.12.2022 17:50;74589,680;2,794;168616,800;0,000;628,960;688,116;642,786;654,263;679,866;690,412;;487,183;509,809;487,593;495,233;504,673;507,788;508,831;
15.12.2022 18:00;74383,980;2,785;167603,700;0,000;628,947;687,891;642,750;654,435;679,961;690,431;;487,153;509,831;487,711;495,507;505,087;508,098;509,046;
15.12.2022 18:10;74566,690;2,765;166819,400;0,000;628,895;688,002;642,618;654,892;680,277;690,522;;486,641;509,986;487,524;495,542;505,259;508,272;509,215;
15.12.2022 18:20;74620,150;2,760;166653,300;0,000;628,881;688,213;641,516;654,767;679,184;689,280;;486,538;509,855;487,518;495,420;504,983;508,016;509,035;
15.12.2022 18:30;74240,210;2,796;167960,100;0,000;629,009;688,453;640,341;654,639;678,116;688,312;;486,810;509,913;487,362;495,043;504,577;507,825;509,013;
15.12.2022 18:40;74456,140;2,787;167893,000;0,000;628,977;688,399;639,566;654,733;677,517;687,578;;486,880;509,838;487,456;495,208;504,801;507,881;508,991;
15.12.2022 18:50;74364,400;2,768;166534,500;0,000;628,862;688,361;639,036;654,882;676,957;686,909;;486,683;509,797;487,458;495,292;504,939;508,022;509,049;
15.12.2022 19:00;74428,420;2,765;166530,100;0,000;628,884;688,310;638,762;654,771;676,357;686,348;;486,770;509,803;487,522;495,301;504,789;507,850;508,872;
15.12.2022 19:10;74375,950;2,792;168044,800;0,000;628,956;688,607;638,704;654,885;676,455;686,747;;486,998;510,096;487,415;495,061;504,562;507,837;509,079;
15.12.2022 19:20;74312,810;2,787;167593,800;0,000;628,925;688,278;638,644;654,860;676,041;686,130;;486,725;509,803;487,457;495,274;504,814;507,867;508,885;
15.12.2022 19:30;74466,920;2,763;166511,400;0,000;628,890;687,996;638,648;654,913;675,776;685,729;;486,953;509,753;487,569;495,349;504,815;507,798;508,800;
15.12.2022 19:40;74573,070;2,793;168564,000;0,000;628,983;688,086;638,689;655,055;675,855;685,996;;487,653;509,979;487,904;495,584;504,952;507,976;509,040;
15.12.2022 19:50;74512,570;2,790;168223,000;0,000;628,980;688,024;638,697;655,243;675,967;686,017;;487,345;510,281;488,054;496,077;505,677;508,645;509,537;
15.12.2022 20:00;74362,530;2,777;167118,600;0,000;628,890;688,179;638,810;655,569;676,200;686,109;;486,524;510,297;487,670;495,788;505,530;508,552;509,463;
15.12.2022 20:10;74610,690;2,783;168006,300;5150,310;629,019;688,315;639,006;655,674;676,373;686,368;;486,570;509,922;487,378;495,245;504,852;507,965;508,969;
15.12.2022 20:20;74428,090;2,783;167602,600;5133,128;628,984;688,526;639,034;655,881;676,818;686,751;;486,416;509,748;487,231;495,089;504,666;507,868;508,874;
15.12.2022 20:30;74585,170;2,744;165624,800;5111,931;628,822;688,731;638,930;655,915;676,965;686,842;;485,834;509,669;486,720;494,576;504,267;507,634;508,692;
15.12.2022 20:40;74469,120;2,771;166973,400;5140,245;628,909;688,576;638,945;655,727;676,540;686,254;;487,103;509,124;487,387;494,887;504,157;507,154;508,177;
15.12.2022 20:50;74609,700;2,777;167641,100;5122,447;629,050;688,463;639,061;655,996;676,762;686,486;;487,460;509,831;487,984;495,848;505,346;508,196;509,041;
15.12.2022 21:00;74656,890;2,768;167205,500;5137,649;629,080;688,866;639,213;656,374;677,409;687,276;;486,480;510,554;487,457;495,543;505,338;508,638;509,701;
15.12.2022 21:10;74521,040;2,767;166867,800;5127,023;629,042;689,046;639,302;656,538;677,474;687,265;;485,527;509,916;486,524;494,388;504,175;507,627;508,905;
15.12.2022 21:20;74322,270;2,796;168158,100;5126,473;629,107;689,291;639,465;656,822;677,780;687,595;;486,256;509,097;486,613;494,023;503,486;506,811;508,011;
15.12.2022 21:30;74287,180;2,781;167193,400;5126,957;628,983;689,315;639,374;656,697;677,544;687,358;;486,800;509,204;487,243;494,801;504,248;507,347;508,353;
15.12.2022 21:40;74497,720;2,790;168168,000;5141,037;629,040;688,793;639,354;656,427;676,886;686,507;;487,373;509,657;487,877;495,635;505,094;507,953;508,833;
15.12.2022 21:50;74712,550;2,725;164744,800;5120,016;628,892;688,817;639,374;656,681;677,301;686,922;;486,076;510,356;487,460;495,623;505,418;508,562;509,522;
15.12.2022 22:00;74978,640;2,754;167080,100;5139,420;629,034;689,211;639,378;656,538;677,322;687,108;;486,188;510,074;486,667;494,244;503,828;507,391;508,803;
15.12.2022 22:10;74684,060;2,726;164766,800;5138,386;628,939;688,916;639,888;657,149;678,501;688,200;;486,626;509,265;487,135;494,775;504,377;507,517;508,413;
15.12.2022 22:20;74309,620;2,762;166065,900;5118,267;628,809;689,332;640,454;657,298;679,240;689,249;;487,007;509,766;487,639;495,334;504,908;507,991;508,941;
15.12.2022 22:30;74548,100;2,772;167220,900;5107,982;628,875;688,780;640,955;656,955;679,041;689,290;;487,795;510,220;488,011;495,701;505,089;508,105;509,228;
15.12.2022 22:40;74307,970;2,801;168393,500;5127,265;628,934;688,281;641,363;657,337;680,057;690,302;;487,982;510,507;488,539;496,496;506,007;508,850;509,709;
15.12.2022 22:50;74827,500;2,755;166835,900;5126,297;629,006;688,591;642,236;658,064;681,014;691,781;;486,956;510,996;488,245;496,550;506,286;509,249;510,163;
15.12.2022 23:00;74539,300;2,786;168026,100;5120,071;628,999;688,945;642,740;658,512;681,561;692,595;;485,705;510,699;486,678;494,756;504,672;508,291;509,632;
15.12.2022 23:10;74543,920;2,786;168053,600;5130,587;629,104;689,367;642,174;658,304;681,483;692,088;;486,194;509,364;486,845;494,399;503,913;507,201;508,368;
15.12.2022 23:20;74533,910;2,779;167579,500;5121,072;629,073;689,208;641,190;657,610;680,560;690,420;;486,690;509,310;487,158;494,753;504,260;507,384;508,416;
15.12.2022 23:30;74433,150;2,783;167621,300;5120,016;628,947;688,842;640,393;657,023;679,513;688,990;;487,552;509,491;487,995;495,775;505,176;507,984;508,783;
15.12.2022 23:40;74329,090;2,792;167907,300;5147,549;629,019;688,260;639,963;656,587;678,351;687,557;;488,817;510,218;489,121;496,878;506,150;508,749;509,469;
15.12.2022 23:50;74507,400;2,759;166323,300;5119,862;629,036;688,434;639,768;656,715;678,303;687,678;;488,404;511,411;489,466;497,844;507,426;510,041;510,772;
16.12.2022 00:00;74525,330;2,758;166336,500;5118,806;629,070;688,727;639,628;656,636;677,969;687,308;;487,053;511,734;488,498;497,030;506,799;509,727;510,783;
16.12.2022 00:10;74539,630;2,761;166557,600;5113,020;628,973;688,877;639,498;656,782;678,275;687,644;;486,757;510,870;487,550;495,473;505,252;508,560;509,780;
16.12.2022 00:20;74339,540;2,785;167502,500;5120,929;629,020;689,333;639,392;656,999;679,025;688,332;;487,460;510,172;488,046;495,762;505,341;508,447;509,409;
16.12.2022 00:30;74348,780;2,763;166218,800;5119,356;628,866;689,060;639,296;656,513;678,393;687,445;;488,344;510,512;488,861;496,777;506,270;508,994;509,754;
16.12.2022 00:40;74583,630;2,780;167763,200;5125,461;629,019;688,595;639,505;656,494;678,774;687,726;;489,214;511,275;489,715;497,847;507,333;509,794;510,484;
16.12.2022 00:50;74850,820;2,741;166036,200;5114,802;628,963;688,597;640,011;656,865;679,661;688,820;;487,119;512,057;488,853;497,702;507,630;510,460;511,274;
16.12.2022 01:00;74281,570;2,753;165470,800;5093,374;628,950;688,926;640,606;656,939;680,168;689,863;;486,985;511,202;487,899;495,887;505,584;508,807;510,065;
16.12.2022 01:10;74458,340;2,811;169334,000;5108,928;628,983;688,389;641,242;656,771;679,846;689,945;;488,730;510,405;488,830;496,417;505,568;508,320;509,305;
16.12.2022 01:20;74459,330;2,802;168809,300;5113,790;629,074;687,710;642,342;657,587;680,346;690,915;;490,082;511,116;490,464;498,517;507,778;510,055;510,510;
16.12.2022 01:30;74155,180;2,794;167659,800;5120,104;628,942;687,983;643,057;658,282;681,070;692,024;;488,488;512,674;489,796;498,698;508,695;511,307;511,996;
16.12.2022 01:40;74360,990;2,737;164683,200;5114,934;628,886;688,385;644,010;659,369;681,567;692,985;;486,201;512,141;487,991;496,708;506,778;510,058;511,172;
16.12.2022 01:50;74516,420;2,789;168150,400;5110,149;628,939;688,612;644,428;659,581;681,044;692,595;;487,465;510,498;487,647;495,170;504,593;507,838;509,149;
16.12.2022 02:00;74499,480;2,767;166827,100;5140,487;628,853;688,066;644,726;660,275;680,448;691,918;;489,057;510,057;489,069;496,837;506,190;508,735;509,361;
16.12.2022 02:10;74711,340;2,767;167252,800;5120,060;628,931;688,045;644,656;660,313;680,321;691,872;;489,903;511,525;490,593;498,915;508,284;510,528;510,942;
